gar	quite, at all	gar				Die Kartoffeln sind noch nicht gar.	The potatoes are not ready yet.	Du räumst nie dein Zimmer auf. - Das ist gar nicht wahr.	"You never clear your room. - That's not true."		
die Garage, -n	garage	Garage	die			Hier ist eine Garage zu vermieten.	Here is a garage for rent.				
garantieren, garantiert, garantierte, hat garantiert	to guarantee	garantieren				Ich kann Ihnen nicht garantieren, dass das Gerät nächste Woche fertig ist.	I can not guarantee that the device will be ready next week.				
die Garantie, -n	guarantee	Garantie	die			Auf die Waschmaschine haben Sie ein Jahr Garantie.	On the washing machine you have one year warranty.				
die Garderobe, -n	cloakroom	Garderobe	die			Die Mäntel bitte an der Garderobe abgeben.	Please hand over <u>the coats</u> to the cloakroom.	Bitte, achten Sie auf Ihre Garderobe.	Please, pay attention to your wardrobe.		
"der Garten, -"""	garden	Garten	der			Wir haben einen schönen großen Garten.	We have a nice big garden.				
das Gas, -e	gas	Gas	das			Wir kochen mit Gas.	We cook with gas.	Gib Gas! Die Ampel ist grün.	Accelerate! The trafficlight is green.		
"der Gast, -""e"	guest	Gast	der			Wir haben heute Abend Gäste.	We have guests tonight.	Der Gast hat sich über das Essen beschwert.	The guest complained about the food.		
die Gaststätte, -n	restaurant	Gaststätte	die			Ich arbeite seit einem Monat in einer Gaststätte.	I have been working in a restaurant for a month.				
das Gebäude, -	building	Gebäude	das			In diesem Gebäude sind nur Büros.	In this building are only offices.				
geben, gibt, gab, hat gegeben	to give	geben				Geben Sie mir bitte eine Quittung!	Please give me a receipt!	Können Sie mir etwas zum Schreiben geben?	Can you give me something to write about?	Der Arzt hat mir eine Spritze gegeben.	The doctor gave me an injection.
das Gebäck, -e	busicuits	Gebäck	das			Das Gebäck ist ganz frisch.	The pastry is fresh.				
geboren werden, wird geboren, wurde geboren, ist geboren worden/ geboren sein	to be born	geboren werden				Wann und wo sind Sie geboren?	When and where were you born?	Sind Sie Silvia Schulz, geborene Angeloni?	Are you Silvia Schulz, neé Angeloni?	Emil wurde um 03.47 Uhr geboren.	Emil was born at 3:47.
gebrauchen, gebraucht, gebrauchte, hat gebraucht	to use	gebrauchen				Wir können diese Möbel gut gebrauchen.	We can use this furniture well.	Ich habe den Wagen gebraucht gekauft.	I bought the car used.	Ich suche eine gebrauchte Waschmaschine.	"I'm looking for a used washing machine."
die Gebrauchsanweisung, -en	instructions	Gebrauchsanweisung	die			Lesen Sie bitte zuerst die Gebrauchsanweisung.	Please read the instructions for use first.				
die Gebühr, -en	fee	Gebühr	die			Die Gebühr liegt jährlich bei 60 Euro.	The fee is 60 € per year.				
die Geburt, -en	birth	Geburt	die			Sie müssen die Geburt Ihres Kindes beim Standesamt melden.	You must report the birth of your child to the registry office.				
der Geburtstag, -e	birthday	Geburtstag	der			Herzlichen Glückwunsch zum Geburtstag!	Happy Birthday!				
die Geduld (Sg.)	patience	Geduld	die			Bitte haben Sie etwas Geduld.	Please have a little patience.				
geehrt	Dear (Sir or Madam, in letters)	geehrt				Sehr geehrte Damen und Herren, ...	Dear Ladies and Gentlemen, ...				
geeignet sein	be suitable	geeignet sein				Dieses Spiel ist nicht für sehr kleine Kinder geeignet.	This game is not suitable for very young children.				
die Gefahr, -en	danger	Gefahr	die			Betreten auf eigene Gefahr.	Enter at your own risk.				
die Lebensgefahr, -en	risk of death	Lebensgefahr	die			Achtung, Lebensgefahr!	Attention, danger to life!				
gefährlich	dangerous	gefährlich				Achtung, hier ist eine gefährliche Kurve!	Attention, here is a dangerous curve!	Du darfst nicht bei Rot über die Straße gehen. Das ist gefährlich.	You can not go across the street in red. This is dangerous.		
gefallen, gefällt, gefiel, hat gefallen	to like (pp. fallen)	gefallen				Wie gefällt es Ihnen hier?	How do you like it here?	Der Pullover gefällt mir gut.	I like the sweater well.		
gefallen lassen, lässt gefallen, ließ gefallen, hat gefallen lassen	like, favor, please	gefallen lassen				Das würde ich mir nicht gefallen lassen.	I would not put up with that.				
das Gefängnis, -se	prison	Gefängnis	das			Er wurde zu fünf Jahren Gefängnis verurteilt.	He was sentenced to five years in prison.				
das Gefühl, -e	feeling	Gefühl	das			Ich glaube, ich schaffe die Prüfung.	I think I can do the exam.	Ich habe ein gutes Gefühl.	I have a good feeling.		
gegen	against, at	gegen				Ich bin gegen einen Baum gefahren.	I drove against a tree.	Hier dürfen Sie nicht rauchen. - Das ist gegen die Vorschrift.	"You are not allowed to smoke here. - That's against the rule."	Haben Sie ein Mittel gegen Grippe?	Do you have a remedy for the flu?
die Gegend, -en	area, district	Gegend	die			Der Schwarzwald ist eine sehr schöne Gegend.	The Black Forest is a very nice area.	Das Ordnungsamt muss hier in der Gegend sein.	The public order office must be here in the area.		
"der Gegenstand, -""e"	object	Gegenstand	der			Sie dürfen nur persönliche Gegenstände mitnehmen.	You may only bring personal items.	Eine Durchsage der Polizei: Auf der A 8 liegen Gegenstände auf der Fahrbahn.	An announcement from the police: On the A 8 are objects on the road.		
gegenüber	opposite	gegenüber				Das Geschäft liegt direkt gegenüber der Post.	The shop is directly opposite the post office.	Mir gegenüber war der Polizist sehr freundlich.	The police officer was very friendly towards me.		
"das Gehalt, -""er"	salary	Gehalt	das			Ich bin mit meinem Gehalt zufrieden.	I am satisfied with my salary.				
geheim	secret	geheim				Das ist geheim. Du darfst es niemandem sagen.	"That's a secret. You can not tell anyone."				
das Geheimnis, -se	secret	Geheimnis	das			Soll ich dir ein Geheimnis sagen? - Meine Schwester heiratet nächsten Monat.	Should I tell you a secret? - My sister is getting married next month.				
gehen, geht, ging, ist gegangen	to go	gehen				Ich gehe jeden Morgen zu Fuß zur Arbeit.	I go to work every morning on foot	Meine Tochter geht noch aufs Gymnasium.	My daughter is still going to high school.	Am Anfang ging alles ganz gut.	In the beginning everything went pretty well.
gehören, gehört, gehörte, hat gehört	to belong to	gehören				Gehört Ihnen das Haus?	Does the house belong to you?				
gelb	yellow	gelb				Deine gelbe Jacke gefällt mir.	I like your yellow jacket.	Die Ampel zeigt Gelb.	The traffic light shows yellow.	Die Blätter werden schon gelb.	The leaves are already yellow.
das Geld, -er	money	Geld	das			Ich habe nicht genug Geld dabei.	I do not have enough money.	Ich muss Geld verdienen.	I have to earn money.		
das Taschengeld, -er	pocket money	Taschengeld	das			Wie viel Taschengeld bekommen Ihre Kinder?	How much pocket money do your children get?				
die Gelegenheit, -en	opportunity	Gelegenheit	die			Ich gebe dir das Geld bei Gelegenheit zurück.	"I'll give you the money back when I get the chance."				
gelingen, gelingt, gelang, ist gelungen	to succeed	gelingen				Es ist mir gelungen, meinen Chef zu überzeugen.	I managed to convince my boss.				
gelten, gilt, galt, hat gegolten	to be valid	gelten				Mein Pass gilt noch ein Jahr.	My passport will be valid for another year.	Bitte diesen Zettel gut aufheben. - Er gilt als Garantie.	Please keep this note good. - It is considered a guarantee.		
gemeinsam	together	gemeinsam				Du musst die Wohnung renovieren?	You have to renovate the apartment?	Ich helfe dir. Wir können das gemeinsam machen.	"I'll help you. We can do this together."	Wir haben die Garage gemeinsam mit dem Nachbarn.	We have the garage together with the neighbor.
das Gemüse, -	vegetables	Gemüse	das			Wir kaufen das Gemüse direkt beim Bauern.	We buy the vegetables directly from the farmer.				
gemütlich	cosy	gemütlich				Wir haben eine sehr gemütliche Wohnung.	We have a very cozy apartment.	Es ist sehr gemütlich bei dir.	It is very comfortable with you.		
genau	exactly	genau				Haben Sie die genaue Zeit?	Do you have the exact time?	Sind Sie sicher, dass heute Ruhetag ist? - Ja, das weiß ich genau.	Are you sure that today is the day of rest? - Yes, I know that exactly.	Die Uhr geht genau.	The clock is accurate.
genauso	exactly like	genauso				Katarina sieht genauso aus wie ihre Schwester.	Katarina looks exactly like her sister.				
genug	enough	genug				Es ist noch genug Suppe da.	There is still enough soup there.	Ich habe jetzt lange genug gewartet.	I have been waiting long enough now.	Ich verdiene nicht genug.	I do not earn enough.
die Genehmigung, -en	approval	Genehmigung	die			Hier soll ein neuer Supermarkt hin.	Here is a new supermarket.	Die Genehmigung zum Bauen hat der Besitzer schon.	The owner has permission to build.		
genügen, genügt, genügte, hat genügt	to be enough	genügen				Wie viele Zimmer brauchen Sie? - Mir genügt eine 2- Zimmer-Wohnung.	How many rooms do you need? - I just need a 2-room apartment.				
das Gepäck (Sg.)	luggage, baggage	Gepäck	das			Ich habe mein Gepäck am Bahnhof gelassen.	I left my luggage at the station.				
gerade	straight	gerade				Das Bild hängt nicht gerade.	The picture is not hanging right now.	Kannst du später noch mal anrufen? - Wir sind gerade beim Essen.	"Can you call again later? - We're having dinner right now."		
geradeaus	straight ahead	geradeaus				Fahren Sie geradeaus bis zur nächsten Kreuzung.	Go straight until the next intersection.				
das Gerät, -e	device	Gerät	das			Ich kaufe meine Elektrogeräte immer gebraucht. Das ist viel billiger.	"I always buy used electrical appliances. That's a lot cheaper."				
gerecht	just, fair	gerecht				Andere bekommen für diese Arbeit mehr Lohn. Das finde ich nicht gerecht.	"Others get more pay for this work. I think that's not fair."				
das Gericht, -e	court	Gericht	das			Mein Lieblingsgericht ist Pizza.	My favorite dish is pizza.	Wenn ich das Geld nicht bekomme, gehe ich vor Gericht.	"If I do not get the money, I'll go to court."		
die Gerichtsverhandlung, -en	trial	Gerichtsverhandlung	die			Ich hatte letzten Monat einen Unfall. Morgen ist die Gerichtsverhandlung.	I had an accident last month. Tomorrow is the trial.				
gering	slight, small, low, short	gering				Unsere Mannschaft hatte nur eine geringe Chance.	Our team had only a small chance.	Wenn Sie ein geringes Einkommen haben, zahlen Sie nur wenig Steuern.	If you have a low income, you pay very little tax.		
gern/gerne	with pleasure	gerne				Ich helfe Ihnen gern.	I like to help you.	Kaffee oder Tee? - Ich möchte gerne einen Tee.	Coffee or tea? - I would like a tea.	Sehr gern trinke ich Kaffee.	I like to drink coffee.
gesamt-/Gesamt-	all	gesamte				Die gesamte Bevölkerung ist dagegen.	The entire population is against.	z. B. Gesamtgewicht, Gesamtsumme	z. B. Total weight, total		
das Geschäft, -e	business, shop	Geschäft	das			Die Geschäfte schließen um 18.30 Uhr.	The shops close at 18.30.	Wissen Sie, wo hier ein Schuhgeschäft ist?	Do you know where a shoe store is?		
die Geschäftsleute (Pl.)	business people	Geschäftsleute	die			In meiner Familie sind viele Geschäftsleute.	There are many business people in my family.				
geschehen, geschieht, geschah, ist geschehen	to happen	geschehen				Vielen Dank für Ihre Hilfe. - Gern geschehen.	Many thanks for your help. - You are welcome.				
das Geschenk, -e	present	Geschenk	das			Vielen Dank für das Geschenk.	Thank you for the gift.				
die Geschichte, -n	history	Geschichte	die			Ich interessiere mich nicht für Geschichte.	I am not interested in history.	Abends erzähle ich meinen Kindern immer eine Geschichte.	In the evening, I always tell my children a story.		
das Geschlecht, -er	sex, gender	Geschlecht	das			Bitte kreuzen Sie an: Geschlecht: weiblich/männlich.	Please tick: Gender: female / male.				
geschieden	divorced	geschieden				Ich bin seit drei Jahren geschieden.	I have been divorced for three years.				
das Geschirr, -e	crockerz, pots and pans	Geschirr	das			Für die Geburtstagsfeier brauche ich Geschirr für zwölf Personen.	For the birthday party I need dishes for twelve people.				
"der Geschmack, -""e"	taste	Geschmack	der			Ich möchte bitte Kaugummi mit Erdbeergeschmack.	I would like chewing gum with strawberry flavor, please.				
die Geschwindigkeit, -en	speed	Geschwindigkeit	die			Das Auto fuhr mit zu hoher Geschwindigkeit.	The car was driving at high speed.				
die Geschwindigkeitsbeschränkung, -en	speed limit	Geschwindigkeitsbeschränkung	die			Bitte beachten Sie die Geschwindigkeitsbeschränkungen.	Please note the speed limits.				
die Geschwister (Pl.)	sisters	Geschwister	die			Wir waren zu Hause sechs Geschwister.	We were six siblings at home.				
die Gesellschaft, -en	society	Gesellschaft	die			Michael will die Gesellschaft verändern.	Michael wants to change society.	Meine Frau arbeitet bei einer Versicherungsgesellschaft.	My wife works for an insurance company.	Ich fühle mich in Gesellschaft am wohlsten.	I feel most comfortable in society.
das Gesetz, -e	law	Gesetz	das			Das Parlament hat ein neues Gesetz beschlossen.	Parliament has passed a new law.				
das Gesicht, -er	face	Gesicht	das			Wasch dir bitte das Gesicht.	Please wash your face.	Mach doch kein so trauriges Gesicht!	Do not be so sad face!		
gespannt	tense, strained, curious, eager	gespannt				Ich bin gespannt, wer bei diesem Spiel gewinnt.	"I'm curious who will win this game."				
das Gespräch, -e	conversation, discussion	Gespräch	das			Herr Müller ist gerade in einem Gespräch.	Mr. Müller is currently in a conversation.	Ich erwarte ein Gespräch aus Berlin.	I am expecting a conversation from Berlin.		
gestern	yesterday	gestern				Ich bin erst gestern zurückgekommen.	I came back yesterday.				
gesund	healthy	gesund				Ich hatte Grippe. Jetzt bin ich wieder gesund.	I had a flu. Now I am well again.	Zu viel Zucker ist nicht gesund.	Too much sugar is not healthy.		
die Gesundheit, -en	health	Gesundheit	die			Sie müssen mehr auf Ihre Gesundheit achten.	You have to pay more attention to your health.	Gesundheit! Sind Sie erkältet?	Health! Are you caught a cold?		
